id,focus,signal,slack,drag,confidence,score,lane
l001,atlas pressure,35,33,6,25,98,hold
l002,shader drift,35,34,6,55,129,watch
l003,render budget,35,35,6,85,160,watch
l004,geometry span,35,36,18,25,41,hold
l005,atlas pressure,35,37,18,55,72,hold
l006,shader drift,35,38,18,85,103,hold
l007,render budget,35,39,34,25,-36,hold
l008,geometry span,35,40,34,55,-5,hold
l009,atlas pressure,35,41,34,85,26,hold
l010,shader drift,60,42,6,25,157,watch
l011,render budget,60,43,6,55,188,watch
l012,geometry span,60,44,6,85,219,ship
l013,atlas pressure,60,45,18,25,100,hold
l014,shader drift,60,46,18,55,131,watch
l015,render budget,60,47,18,85,162,watch
l016,geometry span,60,48,34,25,23,hold
l017,atlas pressure,60,32,34,55,37,hold
l018,shader drift,60,33,34,85,68,hold
l019,render budget,85,34,6,25,199,ship
l020,geometry span,85,35,6,55,230,ship
l021,atlas pressure,85,36,6,85,261,ship
l022,shader drift,85,37,18,25,142,watch
l023,render budget,85,38,18,55,173,watch
l024,geometry span,85,39,18,85,204,ship
l025,atlas pressure,85,40,34,25,65,hold
l026,shader drift,85,41,34,55,96,hold
l027,render budget,85,42,34,85,127,watch
